mDNSResponder | 269.10597 | 30.51847 | 2024-10-15 23:07:10
trustd | 0.00697 | 0.00151 | 2024-10-15 23:07:10
Notesnook Helpe | 0.07552 | 0.03306 | 2024-10-15 23:07:10
postgres | 21.28404 | 21.28404 | 2024-10-15 23:07:10
logioptionsplus | 0.00408 | 0.00101 | 2024-10-15 23:07:10
logioptionsplus | 0.00408 | 0.00101 | 2024-10-15 23:07:10
OneDrive | 0.01458 | 0.01117 | 2024-10-15 23:07:10
Arc | 0.30642 | 0.26213 | 2024-10-15 23:07:10
Arc Helper | 18.35625 | 0.62860 | 2024-10-15 23:07:10
Code Helper (Pl | 2.14052 | 0.86052 | 2024-10-15 23:07:10
language_server | 1.02428 | 2.85248 | 2024-10-15 23:07:10
netbiosd | 8.91816 | 0.29879 | 2024-10-15 23:07:10
apsd | 0.00538 | 0.03041 | 2024-10-15 23:08:09
mDNSResponder | 269.11032 | 30.51950 | 2024-10-15 23:08:09
trustd | 0.00697 | 0.00151 | 2024-10-15 23:08:09
Notesnook Helpe | 0.07672 | 0.03361 | 2024-10-15 23:08:09
postgres | 21.28992 | 21.28992 | 2024-10-15 23:08:09
logioptionsplus | 0.00408 | 0.00101 | 2024-10-15 23:08:09
logioptionsplus | 0.00408 | 0.00101 | 2024-10-15 23:08:09
OneDrive | 0.00758 | 0.00284 | 2024-10-15 23:08:09
Arc | 0.30175 | 0.25697 | 2024-10-15 23:08:09
Arc Helper | 18.34406 | 0.60721 | 2024-10-15 23:08:09
Code Helper | 0.00761 | 0.00432 | 2024-10-15 23:08:09
Code Helper (Pl | 2.14069 | 0.86463 | 2024-10-15 23:08:09
language_server | 0.95439 | 2.55326 | 2024-10-15 23:08:09
netbiosd | 8.91816 | 0.29879 | 2024-10-15 23:08:09
apsd | 0.00538 | 0.03041 | 2024-10-15 23:09:10
mDNSResponder | 269.11517 | 30.52034 | 2024-10-15 23:09:10
Notesnook Helpe | 0.07790 | 0.03415 | 2024-10-15 23:09:10
postgres | 21.29580 | 21.29580 | 2024-10-15 23:09:10
logioptionsplus | 0.00408 | 0.00101 | 2024-10-15 23:09:10
logioptionsplus | 0.00408 | 0.00101 | 2024-10-15 23:09:10
OneDrive | 0.00758 | 0.00284 | 2024-10-15 23:09:10
Arc | 0.30199 | 0.25716 | 2024-10-15 23:09:10
Arc Helper | 18.33966 | 0.62151 | 2024-10-15 23:09:10
Code Helper | 0.00584 | 0.00478 | 2024-10-15 23:09:10
Code Helper (Pl | 2.14086 | 0.86740 | 2024-10-15 23:09:10
language_server | 0.95693 | 2.56668 | 2024-10-15 23:09:10
netbiosd | 8.91816 | 0.29879 | 2024-10-15 23:09:10
apsd | 0.00538 | 0.03803 | 2024-10-15 23:10:10
mDNSResponder | 269.12636 | 30.52391 | 2024-10-15 23:10:10
trustd | 0.00177 | 0.00068 | 2024-10-15 23:10:10
Notesnook Helpe | 0.07910 | 0.03469 | 2024-10-15 23:10:10
postgres | 21.29975 | 21.29975 | 2024-10-15 23:10:10
logioptionsplus | 0.00408 | 0.00101 | 2024-10-15 23:10:10
logioptionsplus | 0.00408 | 0.00101 | 2024-10-15 23:10:10
